Product name,Predicted reaction ID,Predicted reaction,IgnoreMet,Predicted genes of reaction
Docosahexaenoate,5,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O>>CC/C=C\C=C\C=C\CCCC=CCC=CCC=CCCC(=O)O,>>,"['YPL117C', 'YLR284C', 'YOR180C']"
Docosahexaenoate,6,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O>>CCC=CCC=CCCC/C=C/C=C/C=C\CC=CCCC(=O)O,>>,"['YPL117C', 'YLR284C', 'YOR180C']"
Docosahexaenoate,7,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CCC=CCC=CC/C=C\C=C\[C@H](CCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,8,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CCC=CC/C=C\C=C\[C@H](CC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,9,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CC/C=C\C=C\[C@H](CC=CCC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,10,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CC[C@@H](/C=C/C=C\CC=CCC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,11,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CC[C@@H](/C=C/C=C\CC=CCC=CCC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,12,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CC/C=C\C=C\[C@H](CC=CCC=CCC=CCC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,13,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CC[C@@H](/C=C/C=C\CC=CCC=CCC=CCC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,14,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CCC=CCC=CC[C@@H](/C=C/C=C\CCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,15,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CC/C=C\C=C\[C@H](CC=CCC=CCC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,16,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CCC=CC[C@@H](/C=C/C=C\CC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C', 'YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,17,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CC(O)C=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Docosahexaenoate,18,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>O.O=C(O)CCC=CCC=CCC=CCC=CCC=CCC=CCCO,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Docosahexaenoate,19,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CCC=CCC=CCC=CCC=CC(O)CC(=O)O.O,H(+) + NADPH>>NADP(+),"['YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C', 'YCL001W', 'YHR007C', 'YAL064W', 'YGR175C', 'YJL151C']"
Docosahexaenoate,20,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>C/C=C/[C@H](CC=CCC=CCC=CCC=CCC=CCCC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,21,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O.O=O>>CCC=CCC=CCC=CCC=CCC=CC[C@@H](/C=C/CC(=O)O)OO,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Docosahexaenoate,22,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O>>CCC=CCC=CCC=CCC=CCC=CCC=CCCC=O.O,H(+) + NADPH>>NADP(+),"['YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W', 'YBR006W', 'YPL061W', 'YJR009C', 'YHR037W', 'YER073W', 'YDR158W', 'YMR169C', 'YGR192C', 'YPL098C', 'YMR110C', 'YMR170C', 'YOR374W', 'YOR323C', 'YJL052W']"
Docosahexaenoate,23,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O>>CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)[O-],>>H(+),"['YNL064C', 'YGR159C', 'YDR155C', 'YKL016C', 'YLR449W', 'YLR090W', 'YCR093W', 'YJR017C', 'YAL034W-A', 'YJR032W', 'YDR304C', 'YCR069W', 'YOL114C', 'YLR216C', 'YNL135C', 'YNL204C', 'YDR519W', 'YOR232W', 'YNR028W', 'YOR332W', 'YCR059C', 'YPL217C', 'YOR287C', 'YML074C', 'YHR057C', 'YGR103W', 'YKL195W', 'YGL137W', 'YER093C-A', 'YFL023W', 'YML078W', 'YKR020W', 'YJL080C', 'YNL077W', 'YDR161W']"
Catechin,1,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2>>O=C1C[C@@H](O)Cc2c1CC(O)C(c1ccc(O)c(O)c1)O2,H(+) + NADPH>>NADP(+),"['YDR536W', 'YLR174W', 'YHR183W', 'YJL214W', 'YJR096W', 'YNL241C', 'YOR100C', 'YIL074C', 'YKL029C', 'YDL066W', 'YAL060W', 'YNL037C', 'YBR159W', 'YCL018W', 'YJR159W', 'YDR368W', 'YNL318C', 'YMR041C', 'YLR100W', 'YDR387C', 'YOR246C', 'YKR009C', 'YOL126C', 'YNL009W', 'YEL069C', 'YIR035C', 'YDL022W', 'YFL011W', 'YDL114W', 'YOL156W', 'YBR149W', 'YJR139C', 'YNL274C', 'YGL001C', 'YMR011W', 'YER081W', 'YMR318C', 'YLR081W', 'YGL256W', 'YAL061W', 'YOR120W', 'YDL168W', 'YOL151W', 'YDR345C', 'YML056C', 'YHR063C', 'YPL088W', 'YCR107W', 'YCR105W', 'YDL144C', 'YDR342C', 'YNR073C', 'YLR426W', 'YNL331C', 'YBR145W', 'YHR092C', 'YLR432W', 'YMR303C', 'YGR256W', 'YNR072W', 'YDR343C', 'YIL094C', 'YDL078C', 'YLR070C', 'YBR265W', 'YEL070W', 'YJL219W', 'YJR155W', 'YJR158W', 'YIR036C', 'YMR083W', 'YFL058W', 'YOR136W', 'YBR153W', 'YLR450W', 'YDL246C', 'YLR355C', 'YOL165C', 'YML075C', 'YDL243C', 'YMR226C', 'YIL124W', 'YGL077C', 'YOL059W', 'YHR216W', 'YPR127W', 'YHR094C', 'YKL071W', 'YGR215W', 'YOL086C', 'YDL245C', 'YKL085W', 'YHR104W']"
Catechin,2,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O.Oc1ccc(C2Oc3cc(O)c(O)c(O)c3CC2O)cc1O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Catechin,3,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O.Oc1ccc(C2Oc3c(O)c(O)cc(O)c3CC2O)cc1O,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Catechin,4,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O.Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1O)C(O)C2,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Catechin,5,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O.Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Catechin,6,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2>>Oc1cc(O)c2c(c1)OC(c1c[C@@H](O)[C@@H](O)C=C1)C(O)C2,NADH + H(+)>>NAD(+),"['YGL080W', 'YBR213W', 'YDL015C', 'YJR051W', 'YKR069W', 'YBR166C', 'YIL049W', 'YLR405W', 'YNR015W', 'YGL012W', 'YHR179W', 'YML080W', 'YNL280C', 'YBR026C', 'YLR401C', 'YHR094C', 'YEL047C', 'YNL202W']"
Catechin,7,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O=C(O)/C=C/c(cC(=O)O)C1Oc2cc(O)cc(O)c2CC1O,>>,"['YMR009W', 'YJR078W', 'YJR025C']"
Catechin,8,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O.Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)cc1O)C(O)C2,NADH + H(+)>>NAD(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C', 'YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Catechin,9,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O.O=C1C=C([O-])C(=O)c2c1CC(O)C(c1ccc(O)c(O)c1)O2,>>H(+),"['YJR149W', 'YIL173W', 'YJL222W']"
Catechin,10,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O>>O.Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)[C@H]2O,H(+) + NADPH>>NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Catechin,11,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=P([O-])([O-])O>>O.O=P(O)(O)Oc1cc(O)cc2c1CC(O)C(c1ccc(O)c(O)c1)O2,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Catechin,12,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=P([O-])([O-])O>>O.O=P(O)(O)Oc1cc(C2Oc3cc(O)cc(O)c3CC2O)ccc1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Catechin,13,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=P([O-])([O-])O>>O.O=P(O)(O)Oc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1O,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Catechin,14,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=P([O-])([O-])O>>O.O=P(O)(O)Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2,2.0 H(+)>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
Catechin,15,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O.O=O>>O.O.Oc1cc(O)c2c(c1)OC(c1c(O)cc(O)c(O)c1O)C(O)C2,2.0 H(+) + 2.0 NADPH>>2.0 NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Catechin,16,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2.O=O.O=O>>O.O.Oc1ccc(C2Oc3c(O)c(O)c(O)c(O)c3CC2O)cc1O,2.0 H(+) + 2.0 NADPH>>2.0 NADP(+),"['YBL098W', 'YNR053C', 'YCL059C', 'YHR176W', 'YOL114C', 'YLL057C', 'YBR298C', 'YDR534C', 'YLR281C', 'YDR402C']"
Oleanolic acid,1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CCC2(C(=O)O)[C@@H](O)C1.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,2,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5[C@H](O)CC43C)C2C1.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,3,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)C(O)CCC2(C)C1CCC1(C)C2CC=C2C3[C@@H](O)C(C)(C)CCC3(C(=O)O)CCC21C.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,4,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=C[C@@H](O)C4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,5,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)C(C1)C1=CCC3C4(C)CCC(O)C(C)(C)C4CCC3(C)C1(C)C[C@H]2O.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,6,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5C[C@H](O)C43C)C2C1.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,7,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)C[C@H](O)C3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,8,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)C[C@@H](O)C(O)C(C)(C)C5CCC43C)C2C1.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,9,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)C(O)CCC2(C)C1CCC1(C)C2CC=C2C3CC(C)(C)[C@H](O)CC3(C(=O)O)CCC21C.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,10,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)C(CCC43C)C(C)(C)C(O)C[C@H]5O)C2C1.O,H(+) + NADPH>>NADP(+),[]
Oleanolic acid,11,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=O>>CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(=O)C(C)(C)C5CCC43C)C2C1.OO,>>,['YML086C']
Oleanolic acid,12,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1>>CC1(C)CCC2(C(=O)O)CCC3(C)[C@H](CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,H(+) + NADPH>>NADP(+),"['YGL080W', 'YBR213W', 'YDL015C', 'YJR051W', 'YKR069W', 'YBR166C', 'YIL049W', 'YLR405W', 'YNR015W', 'YGL012W', 'YHR179W', 'YML080W', 'YNL280C', 'YBR026C', 'YLR401C', 'YHR094C', 'YEL047C', 'YNL202W']"
Oleanolic acid,13,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O=P([O-])([O-])O>>CC1(C)CCC2(C(=O)OP(=O)([O-])[O-])CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1.O,>>,"['YDR063W', 'YDR051C', 'YKR053C', 'YIL002C', 'YBR022W', 'YFR028C', 'YLR019W', 'YPR042C', 'YIL113W', 'YJL134W', 'YDL236W', 'YNR032W', 'YNL222W', 'YLL010C', 'YKL128C', 'YER075C', 'YLR433C', 'YAR071W', 'YGR208W', 'YJL155C', 'YBR242W', 'YOR131C', 'YML118W', 'YKR091W', 'YJR110W', 'YOL064C', 'YOR283W', 'YNL010W', 'YJL010C', 'YDR503C', 'YOR098C', 'YIR026C', 'YEL038W', 'YLR377C', 'YDR287W', 'YBR125C', 'YDL006W', 'YNL144C', 'YIL053W', 'YDR481C', 'YMR277W', 'YDL188C', 'YBL056W', 'YBR093C', 'YGR222W', 'YOL065C', 'YNL325C', 'YNL032W', 'YMR165C', 'YOR208W', 'YHR044C', 'YDL047W', 'YKL212W', 'YHR215W', 'YER089C', 'YNL056W', 'YER133W', 'YNL074C', 'YOR155C', 'YER088C', 'YPR073C', 'YGL178W', 'YHR004C', 'YER037W', 'YFR025C', 'YGL224C', 'YDR075W', 'YHR043C', 'YCL051W', 'YPL179W', 'YLR345W', 'YDR284C', 'YHR076W', 'YNL053W', 'YCR079W', 'YER139C', 'YOR316C', 'YIL023C', 'YMR257C', 'YNL054W', 'YHR100C', 'YER062C', 'YDL230W', 'YMR087W', 'YBL046W', 'YMR086W', 'YBR276C', 'YOR090C', 'YML057W', 'YOR109W', 'YGL071W', 'YMR036C', 'YGR123C', 'YGL101W', 'YNL253W', 'YMR243C', 'YKL109W', 'YML016C', 'YHR046C', 'YDR436W', 'YNL106C', 'YDL134C', 'YOR342C', 'YBR092C', 'YKR043C', 'YDL024C']"
